,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Saves,Weekday,Time,Post Link Clicks,year_month,Sentiment,Sentiment_Label
8645,2016-09-06 16:43:00,17851716592089572,Post,Photo, ,https://www.instagram.com/p/BKBRnFMBRtx/,"Tune in to @ifm92.3 to learn how you can invest in our Mutual Funds and earn competitive returns. For more information, please call 01 2801266, 01 280 5595 or email assetmanagement@stanbicibtc.com #NeverStopInvesting",,,0.0,,,,,,Tuesday,16,,2016-09,0.5,Positive
8646,2016-09-06 11:09:00,17851549438083846,Post,Photo, ,https://www.instagram.com/p/BKArc__h3bL/,Cut negative people out of your life. The people you spend time with influence your attitude and thoughts a lot more than you think. #Positivity #StanbicIBTC,,,0.0,,,,,,Tuesday,11,,2016-09,0.1,Positive
8647,2016-09-05 10:45:00,17851965649124562,Post,Photo, ,https://www.instagram.com/p/BJ-D2NgBQQf/,"If you don’t ask, the answer will always be no.‪ Go after what you want. ‪#‎MovingForward #NeverStop #StanbicIBTC",,,0.0,,,,,,Monday,10,,2016-09,0.0,Neutral
8648,2016-09-04 15:44:00,17853124384073777,Post,Photo, ,https://www.instagram.com/p/BJ8BRhnBYKH/,"#FinancialTip: Get health insurance

Bills from a spell of ill-health can mount really quickly. Health insurance can help ensure that you have these sorted and not negatively affect your financial security.",,,0.0,,,,,,Sunday,15,,2016-09,0.1611111111111111,Positive
8649,2016-09-03 10:13:00,17842035655163544,Post,Photo, ,https://www.instagram.com/p/BJ42khXhXpT/,"Receive your Western Union money transfer directly into your Stanbic IBTC Bank account and you can be one of 300 lucky winners to double their transfer money up to N40, 000 each. #Deals #StanbicIBTC

Promotion runs from August 15, 2016 to October 14, 2016.",,,0.0,,,,,,Saturday,10,,2016-09,0.10833333333333334,Positive
8650,2016-09-02 12:06:00,17851378801081330,Post,Photo, ,https://www.instagram.com/p/BJ2ewfQBPCy/,Did you know that citrus fruits are an excellent way to include antioxidants in your diet? They are also high in vitamin C. You can have homemade lemonade or freshly squeezed sweet orange juice. #Fruits #FoodieFriday #FoodFacts,,,0.0,,,,,,Friday,12,,2016-09,0.4525,Positive
8651,2016-09-01 10:01:00,17862245707010583,Post,Photo, ,https://www.instagram.com/p/BJzrsjbB23G/,A new month is like a blank book. The pen is in your hands. It is your chance to write a beautiful story for yourself. #NewMonth #Aspiration #NewGoals,,,0.0,,,,,,Thursday,10,,2016-09,0.3287878787878788,Positive
8652,2016-08-31 20:18:00,17851361044089199,Post,Photo, ,https://www.instagram.com/p/BJyNcLEhGAc/,"Diversify your investment by investing in our mutual. Tune in to our radio shows to learn how you can invest in our Mutual Funds and earn competitive returns. For more information, please call 01 2801266, 01 280 5595 or email assetmanagement@stanbicibtc.com",,,0.0,,,,,,Wednesday,20,,2016-08,0.5,Positive
8653,2016-08-31 17:12:00,17861215402024713,Post,Photo, ,https://www.instagram.com/p/BJx4H76BFYX/,"It's time to think about ways to save money shopping for back-to-school clothing and school supplies. Start your back-to-school shopping with a game plan, and send your children back to school in style for less.

Tips for smart back-to-school shopping - Start early - Make a list and get your child involved - Buy school supplies in bulk - Separate wants from needs - Watch out for promotions and sales.",,,0.0,,,,,,Wednesday,17,,2016-08,-0.008730158730158727,Negative
8654,2016-08-31 10:16:00,17860785715041242,Post,Photo, ,https://www.instagram.com/p/BJxIi2Zhmpb/,"Your #future is created by what you do today, not tomorrow. Start your #pension plan today with Stanbic IBTC Pension and experience our excellent customer service. For more information, please call 01 2716000 or email pensionsolution@stanbicibtc.com #RetireWell #StanbicIBTC",,,0.0,,,,,,Wednesday,10,,2016-08,0.5,Positive
8655,2016-08-30 16:47:00,17851482136126785,Post,Photo, ,https://www.instagram.com/p/BJvQet-By5W/,"Everything you are looking for exists within you, you were born with unlimited potential and were born to express your unique gifts and talents. #NeverStop #MoveForward #StanbicIBTC",,,0.0,,,,,,Tuesday,16,,2016-08,0.1875,Positive
8656,2016-08-30 12:13:00,17851766938110866,Post,Photo, ,https://www.instagram.com/p/BJuxJgVBWXt/,"Our recent visit to Modupe Cole Child Care and Treatment Home School, we donated a 40 kva generator, lots of food and toiletries as well as our time and love.",,,0.0,,,,,,Tuesday,12,,2016-08,0.25,Positive
8657,2016-08-30 12:12:00,17851499527121791,Post,Photo, ,https://www.instagram.com/p/BJuxFnIhHi9/,"During our recent visit to Modupe Cole Child Care and Treatment Home School, we donated a 40 kva generator, lots of food and toiletries as well as our time and love.",,,0.0,,,,,,Tuesday,12,,2016-08,0.25,Positive
8658,2016-08-30 10:20:00,17861493292013589,Post,Photo, ,https://www.instagram.com/p/BJukPjZBGrW/,“We may encounter many defeats but we must not be defeated.”- Maya Angelou #NeverStop #MoveForward #StanbicIBTC,,,0.0,,,,,,Tuesday,10,,2016-08,0.5,Positive
8659,2016-08-29 10:08:00,17861020873021989,Post,Photo, ,https://www.instagram.com/p/BJr-H0aBjUf/,"#MotivationMonday: As long as there is life, there is hope. #NeverStop #MoveForward

Meaning: The best is yet to come; keep on.",,,0.0,,,,,,Monday,10,,2016-08,0.475,Positive
8660,2016-08-28 12:48:00,17854950112069284,Post,Photo, ,https://www.instagram.com/p/BJprjeVBYhA/,"#FinancialTip: Make your lunch.

Instead of going out to eat at work, make your own lunch — if not every day, then a few times a week. With some thoughtful preparation, you can create something enjoyable for your lunch and save more money.",,,0.0,,,,,,Sunday,12,,2016-08,0.36,Positive
8661,2016-08-27 12:47:00,17862219958006972,Post,Photo, ,https://www.instagram.com/p/BJnGsxPBgVz/,Do you prefer to watch football at the viewing center or in the comfort of your home? #Epl #Football #Weekend,,,0.0,,,,,,Saturday,12,,2016-08,-0.1,Negative
8662,2016-08-26 12:20:00,17860475182029646,Post,Photo, ,https://www.instagram.com/p/BJke1spB0cA/,"Fill in the gap:

My perfect lunch is Afang soup with __________. #FoodieFriday #Food #StanbicIBTC #Foodie",,,0.0,,,,,,Friday,12,,2016-08,1.0,Positive
8663,2016-08-26 09:42:00,17861111770028681,Post,Photo, ,https://www.instagram.com/p/BJkMqwAB3gA/,"With N50, 000 we can help you realize your dream for financial freedom. Let our professional fund manager’s help build your wealth. To get started, visit www.stanbicibtc.com/assetmanagement #StanbicIBTC #InvestWisey #Returns",,,0.0,,,,,,Friday,9,,2016-08,0.05,Positive
8664,2016-08-25 19:12:00,17851380994114177,Post,Photo, ,https://www.instagram.com/p/BJipIeDBhDX/,See the world with our USD cards and have the best summer wherever you go. #BestSummerCards #Holiday,,,0.0,,,,,,Thursday,19,,2016-08,1.0,Positive
8665,2016-08-25 16:11:00,17860456183055131,Post,Photo, ,https://www.instagram.com/p/BJiUYhzhFed/,"Can you conduct on-going research and analysis to enable the Relationship Managers to fully understand the clients’ business? 
Interested candidates can send their CVs to careers@stanbicibtc.com with the position as subject of the mail or visit http://bit.ly/2bfvjq9",,,0.0,,,,,,Thursday,16,,2016-08,0.04166666666666667,Positive
8666,2016-08-25 15:08:00,17855537788065524,Post,Photo, ,https://www.instagram.com/p/BJiNLrGhJKH/,Riddle answer: 0 - anything multiplied by 0 will equal 0.,,,0.0,,,,,,Thursday,15,,2016-08,0.0,Neutral
8667,2016-08-25 11:28:00,17860402750040527,Post,Photo, ,https://www.instagram.com/p/BJh0CNBBP1B/,"These students come from the University of Lagos; University of Ilorin; Obafemi Awolowo University; Lagos Business School; University of Nigeria, Nsukka; Federal University of Agriculture, Abeokuta; Covenant University;  Eastern Mediterranean University and Ghana Technology University.",,,0.0,,,,,,Thursday,11,,2016-08,0.0,Neutral
8668,2016-08-25 11:27:00,17851198057125193,Post,Photo, ,https://www.instagram.com/p/BJhz6pUhOU-/,"Over the next few months, they’ll be working in various teams like SME Banking, Information Technology, Finance, Investment Banking etc. and really learning not just about what those teams do but also how the work-life works.",,,0.0,,,,,,Thursday,11,,2016-08,0.0,Neutral
8669,2016-08-25 11:25:00,17850911314128813,Post,Photo, ,https://www.instagram.com/p/BJhzv-oBXc0/,Where do some of the brightest young people in Nigeria choose to work? At Stanbic IBTC!,,,0.0,,,,,,Thursday,11,,2016-08,0.125,Positive
8670,2016-08-25 09:58:00,17851028923090907,Post,Photo, ,https://www.instagram.com/p/BJhpvAWhWPT/,#Riddle: What number do you get when you multiply all of the numbers on a telephone's number pad?,,,0.0,,,,,,Thursday,9,,2016-08,0.0,Neutral
8671,2016-08-24 16:23:00,17851108093095786,Post,Photo, ,https://www.instagram.com/p/BJfxB5SBRBo/,"Do you have a bachelor’s degree in business or business related field? 
Do you have the ability to express ideas, analysis, findings, formulate recommendations? 
Can you conduct on-going research and analysis to enable the Relationship Managers to fully understand the clients’ business? We're hiring- Client Analyst (FMCG), Client Coverage.
Interested candidates can send their CVs to careers@stanbicibtc.com with the position as subject of the mail or visit http://bit.ly/2bfvjq9",,,0.0,,,,,,Wednesday,16,,2016-08,0.02777777777777778,Positive
8672,2016-08-24 14:11:00,17851301893124451,Post,Photo, ,https://www.instagram.com/p/BJfh8wchzge/,#SafetyTip: Be wary of strangers offering help at ATMs as they may be trying to distract you in order to get your card or PIN details.,,,0.0,,,,,,Wednesday,14,,2016-08,-0.5,Negative
8673,2016-08-24 09:55:00,17851081687086852,Post,Photo, ,https://www.instagram.com/p/BJfEkMOh8LE/,You have to believe that your #dreams will come true and that your life will turn out exactly how you see it. Double tap if you believe #StanbicIBTC #AimHigh #Aspirations,,,0.0,,,,,,Wednesday,9,,2016-08,0.19999999999999998,Positive
8674,2016-08-23 17:01:00,17860969153027749,Post,Photo, ,https://www.instagram.com/p/BJdQiu9BQTp/,Can you imagine your life without the internet? #InternautDay #Web25,,,0.0,,,,,,Tuesday,17,,2016-08,0.0,Neutral
8675,2016-08-23 09:59:00,17861204398017658,Post,Photo, ,https://www.instagram.com/p/BJcgN37hnNT/,"I know you're tired, I know you're emotionally and physically drained but you have to keep going. #MovingFoward #NeverStop #StanbicIBTC",,,0.0,,,,,,Tuesday,9,,2016-08,-0.13333333333333333,Negative
8676,2016-08-22 18:34:00,17851386217096703,Post,Photo, ,https://www.instagram.com/p/BJa2clrB5pa/,Your #goal is to be better than everyone else. By a mile or by a meter. #YouCan #MoveForward #StanbicIBTC,,,0.0,,,,,,Monday,18,,2016-08,0.5,Positive
8677,2016-08-22 10:30:00,17865003343047287,Post,Photo, ,https://www.instagram.com/p/BJZ_BtVh4sh/,"#MotivationMonday: ""A dream doesn’t become reality through magic; it takes sweat, determination and hard work."" Colin Powell #Inspiration #Motivation #StanbicIBTC",,,0.0,,,,,,Monday,10,,2016-08,0.10416666666666666,Positive
8678,2016-08-22 09:35:00,17860853452005302,Post,Photo, ,https://www.instagram.com/p/BJZ4uF6BAt2/,Where can we find the best Jollof Rice in your city? 🍜 #WorldJollofDay #Rice #Foodie #Food,,,0.0,,,,,,Monday,9,,2016-08,1.0,Positive
8679,2016-08-20 10:48:00,17851236898111116,Post,Photo, ,https://www.instagram.com/p/BJU3iQvh63Y/,"Don’t forget who was there for you when no one else was. #Loyalty is rare. If you find it, keep it. #Weekend #StanbicIBTC #KeepItReal #NeverStopLoving",,,0.0,,,,,,Saturday,10,,2016-08,0.3,Positive
8680,2016-08-19 20:49:00,17854621993064405,Post,Photo, ,https://www.instagram.com/p/BJTXeb-BRKo/,"This #WorldHumanitarianDay, let’s all get involved with and be kind to those close to us. Those who need help the most.",,,0.0,,,,,,Friday,20,,2016-08,0.55,Positive
8681,2016-08-19 17:32:00,17850894127120405,Post,Photo, ,https://www.instagram.com/p/BJTA4yhhLHu/,"There's no time limit, start whenever you want. You can change or stay the same, there are no rules to this thing. #StanbicIBTC #NeverStop #ThinkPositive #MoveForward",,,0.0,,,,,,Friday,17,,2016-08,0.0,Neutral
8682,2016-08-19 11:25:00,17854327621068996,Post,Photo, ,https://www.instagram.com/p/BJSW5bvBap4/,Busy at work and need to send money to your brother in school? Our mobile app is available 24/7. #StanbicIBTC #OnTheGo #Fast #Reliable,,,0.0,,,,,,Friday,11,,2016-08,0.2333333333333333,Positive
8683,2016-08-18 09:55:00,17851084777118364,Post,Photo, ,https://www.instagram.com/p/BJPn3RFhr7u/,"Have the best summer in Nairobi, New York, Tokyo… with Stanbic IBTC USD cards for seamless transactions. #BestSummerCard #holiday #StanbicIBTC",,,0.0,,,,,,Thursday,9,,2016-08,0.4121212121212121,Positive
8684,2016-08-17 17:27:00,17861644225007445,Post,Photo, ,https://www.instagram.com/p/BJN2xSlBcoG/,Take the worry out of #investing and let us do the work for you. Invest conveniently in our Mutual Funds and watch your money work for you. #StanbicIBTC #InvestWisely #MutualFunds,,,0.0,,,,,,Wednesday,17,,2016-08,0.0,Neutral
8685,2016-08-17 09:59:00,17851009861100690,Post,Photo, ,https://www.instagram.com/p/BJNDfZ9B5hx/,Focus on being the best version of yourself and create your own dreams. Be Positive. #StanbicIBTC #BeYou #SelfConfidence,,,0.0,,,,,,Wednesday,9,,2016-08,0.6090909090909091,Positive
8686,2016-08-16 17:56:00,17860362730018172,Post,Photo, ,https://www.instagram.com/p/BJLVUBwBFOv/,"The best way to predict the future is to invent it - Alan Kay #NeverStopMovingForward #StanbicIBTC #NeverStop

Double tap if you agree and tag a friend that needs to see this!",,,0.0,,,,,,Tuesday,17,,2016-08,0.3333333333333333,Positive
8687,2016-08-16 13:52:00,17850619987083704,Post,Photo, ,https://www.instagram.com/p/BJK5ZLjBvZM/,"Each time you receive your Western Union money transfer directly into your Stanbic IBTC Bank account, you will be automatically entered into a draw to get a chance to be one of 300 lucky winners to double their transfer money up to N40, 000 each. 
Promotion runs from August 15, 2016 to October 14, 2016.",,,0.0,,,,,,Tuesday,13,,2016-08,0.10833333333333334,Positive
8688,2016-08-16 10:51:00,17850620032087341,Post,Photo, ,https://www.instagram.com/p/BJKkseRBIys/,"Try harder, some extra effort can make the difference between bronze and gold. #MoveForward #Stanbicibtc #Neverstop",,,0.0,,,,,,Tuesday,10,,2016-08,-0.05,Negative
8689,2016-08-15 16:57:00,17864152618029171,Post,Photo, ,https://www.instagram.com/p/BJIpvbVB4VF/,"Check your account balance, pay bills, transfer money anytime and wherever you are with Internet Banking. Sign up at www.stanbicibtcbank.com/internetbanking #Stanbicibtc #Safe #secure #Simple",,,0.0,,,,,,Monday,16,,2016-08,0.3,Positive
8690,2016-08-15 09:55:00,17850912496104624,Post,Photo, ,https://www.instagram.com/p/BJH5bu3BPfO/,"""Worrying gets you nowhere. If you turn up worrying about how you're going to perform, you've already lost. Train hard, turn up, run your best and the rest will take care of itself."" - Usain Bolt #keeppushing #Stanbicibtc #Neverstop #MotivationMonday",,,0.0,,,,,,Monday,9,,2016-08,0.35416666666666663,Positive
8691,2016-08-14 14:06:00,17862880426048736,Post,Photo, ,https://www.instagram.com/p/BJFxZmMBCXM/,Use your Stanbic IBTC card to book your next trip and enjoy extra discounts on all hotel bookings when you book with the code 'WONTRAWELCOME' on www.wontra.com #Stanbicibtc #Deals #Summer #wontratravels,,,0.0,,,,,,Sunday,14,,2016-08,0.13333333333333333,Positive
8692,2016-08-14 10:03:00,17850403183128444,Post,Photo, ,https://www.instagram.com/p/BJFVhaEBAct/,"FinancialTip: Learn new skills - DIY

You might think making your own bread is just a waste of time. But you may find out that it’s easy, healthier, and tastier than buying bread from the store. Figuring out what you can make at home is a great way to save some money.",,,0.0,,,,,,Sunday,10,,2016-08,0.35393939393939394,Positive
8693,2016-08-12 17:41:00,17850885250103003,Post,Photo, ,https://www.instagram.com/p/BJBAZTahRrb/,The person you will be in five years depends largely on the information you feed your mind today. #Stanbicibtc #positivethinking,,,0.0,,,,,,Friday,17,,2016-08,0.21428571428571427,Positive
8694,2016-08-12 10:38:00,17850481915083770,Post,Photo, ,https://www.instagram.com/p/BJAP_y3BwVx/,What would you like for #breakfast? Pick one! #Foodie #FoodieFriday #Food #Stanbicibtc,,,0.0,,,,,,Friday,10,,2016-08,0.0,Neutral
8695,2016-08-11 17:05:00,17850392695123324,Post,Photo, ,https://www.instagram.com/p/BI-Xc47hpC0/,Don’t be upset that it didn't work out. Be glad that you learned something to make you better for the next time. #Dreamit #aspirations #Neverstop #Moveforward #stanbicibtc,,,0.0,,,,,,Thursday,17,,2016-08,0.3333333333333333,Positive
